 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rk,Player,Age,Team,Lg,PA,rOBA,Rbat+,BAbip,ISO,HR%,SO%,BB%,EV,HardH%,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,WPA,cWPA,RE24,RS%,SB%,XBT%,Pos,Awards,-9999
376,Tyler Heineman#,34,TOR,AL,174,0.339,112,0.342,0.128,1.7,17.8,6.9,79.9,22.4,18.4,34.4,25.6,0.6,32,52.8,15.2,0.6,0.30%,4.1,33.8,100,39.1,2/H1,,heinety01
377,Johan Rojas,24,PHI,NL,172,0.271,53,0.289,0.066,0.6,23.3,7.6,82.8,35.3,19.3,47.1,18.5,1.08,16,61.3,22.7,-0.9,-0.60%,-7.8,41.5,85.7,47.6,8H/D,,rojasjo03
378,Blake Perkins#,28,MIL,NL,171,0.296,81,0.305,0.123,1.8,27.5,8.8,87,34.6,20.4,47.2,22.2,0.98,29.6,57.4,13,-0.3,0.30%,0.24,42.3,77.8,35,8/HD,,perkibl01
379,Hyeseong Kim*,26,LAD,NL,170,0.335,102,0.396,0.106,1.8,30.6,4.1,85.6,28.2,26.4,51.8,18.2,1.1,30,55.5,14.5,0.4,0.20%,4.54,26.2,92.9,50,4H86,,kimhy02
380,José Tena*,24,WSN,NL,169,0.297,88,0.319,0.112,0,21.9,8.9,88.8,41.6,25.9,57.8,14.7,1.43,28.4,50,21.6,-0.3,-0.20%,-1.13,35.2,75,30.8,5/4HD,,tenajo01
381,Yohel Pozo,28,STL,NL,168,0.281,76,0.239,0.144,3,13.1,4.2,87.3,35.5,25.2,38.8,18,0.64,28.8,51.8,19.4,0.4,0.60%,-5.54,28.2,,18.2,2H/3D,,pozoyo01
382,Heston Kjerstad*,26,BAL,AL,167,0.253,56,0.241,0.135,2.4,26.9,3.6,88.8,41.1,25.9,41.1,25,0.7,28.6,51.8,19.6,-1.9,-0.70%,-15.55,33.3,100,38.5,79/HD,,kjershe01
383,Thairo Estrada,29,COL,NL,165,0.286,72,0.281,0.117,1.8,15.8,3.6,86.3,30.8,21.4,51.9,22.9,1.08,28.2,59.5,12.2,-0.7,0.00%,-8.08,25,25,14.3,4,,estrath01
384,Martín Maldonado,38,SDP,NL,161,0.258,53,0.302,0.122,2.5,35.4,5,80.9,27.4,19.8,35.4,24,0.63,38.5,43.8,17.7,-1.3,-0.90%,-10.62,20.6,,25,2,,maldoma01
385,Austin Slater,32,2TM,AL,160,0.289,80,0.293,0.155,3.1,31.9,6.9,91.4,49.5,24.5,45.9,27.6,0.88,30.6,57.1,12.2,-0.7,-0.20%,-7.2,43.6,100,23.5,79H/D813,,slateau01
385,Austin Slater,32,CHW,AL,135,0.316,100,0.289,0.187,3.7,25.9,8.1,91.6,51.2,24.7,42.7,30.3,0.78,31.5,56.2,12.4,-0.4,-0.10%,-2.69,41.7,100,30.8,H97/D83,,slateau01
385,Austin Slater,32,NYY,AL,25,0.142,-25,0.333,0,0,64,0,89.6,33.3,22.2,77.8,0,3.5,22.2,66.7,11.1,-0.3,-0.20%,-4.51,66.7,,0,/79H1,,slateau01
386,Denzel Clarke,25,ATH,AL,159,0.285,69,0.369,0.142,1.9,38.4,3.8,87.9,42.7,19.1,51.7,23.6,1.15,24.7,59.6,15.7,-1.7,-0.20%,-10.38,36.6,100,40,8/H,,clarkde02
387,David Fry,29,CLE,AL,157,0.256,54,0.213,0.192,5.1,36.9,5.7,87.5,39.8,18.2,34.1,28.4,0.54,37.5,47.7,14.8,-0.4,-0.60%,-6.15,28.6,100,53.8,DH,,fryda01
388,Kyle Karros,22,COL,NL,156,0.274,57,0.309,0.051,0.6,26.3,9.6,87.9,34,24.5,46.9,23.5,0.88,28.6,53.1,18.4,-0.9,0.00%,-10.35,39.6,,55.6,5/DH,,karroky01
389,Dalton Rushing*,24,LAD,NL,155,0.263,61,0.305,0.12,2.6,37.4,6.5,90.8,45.3,24.4,34.9,31.4,0.54,40.7,44.2,15.1,-0.2,-0.30%,-3.16,30.6,,50,2/H3D,,rushida01
390,Jhonkensy Noel,23,CLE,AL,153,0.211,22,0.198,0.135,3.9,34,2.6,90.3,41.2,16.5,46.4,27.8,0.87,40.2,46.4,13.4,-1.2,-0.80%,-14.36,52,,36.4,9H/37D,,noeljh01
391,Alan Roden*,25,2TM,AL,153,0.244,46,0.24,0.103,1.3,24.2,5.2,86,30.4,14.7,57.8,17.6,1.4,41.2,45.1,13.7,-1.6,-0.80%,-12.67,37.5,50,43.8,79/H8,,rodenal01
391,Alan Roden*,25,TOR,AL,113,0.256,56,0.25,0.102,0.9,21.2,7.1,84.9,29.9,14.3,57.1,16.9,1.38,44.2,40.3,15.6,-1,-0.70%,-8.47,33.3,0,50,79/H8,,rodenal01
391,Alan Roden*,25,MIN,AL,40,0.212,17,0.208,0.105,2.5,32.5,0,89.3,32,16,60,20,1.5,32,60,8,-0.6,-0.10%,-4.2,57.1,100,33.3,Jul-89,,rodenal01
392,Jahmai Jones,27,DET,AL,150,0.403,160,0.333,0.264,4.7,21.3,12,91,53.6,28.9,30.9,24.7,0.45,38.1,44.3,17.5,1.2,0.90%,13.73,27.5,100,66.7,HD97/4,,jonesja08
393,Bryce Teodosio,26,LAA,AL,150,0.247,42,0.293,0.101,0.7,31.3,3.3,82,26.6,22.3,42.6,22.3,0.8,29.8,46.8,23.4,-0.4,-0.10%,-8.88,30.6,87.5,66.7,8,,teodobr01
394,Derek Hill,29,2TM,2LG,149,0.285,66,0.313,0.112,2,32.2,6,87.2,49.4,31.5,42.7,16.9,0.84,20.2,52.8,27,-0.2,0.00%,-9.26,40,100,54.5,8/HD,,hillde01
394,Derek Hill,29,MIA,NL,141,0.285,64,0.308,0.118,2.1,32.6,6.4,87.3,51.2,32.1,40.5,17.9,0.77,21.4,51.2,27.4,-0.2,0.00%,-9.42,43.2,100,54.5,8/HD,,hillde01
394,Derek Hill,29,CHW,AL,8,0.3,89,0.4,0,0,25,0,86,20,20,80,0,4,0,80,20,0,0.00%,0.16,0,,,/8H,,hillde01
395,Will Wagner*,26,2TM,2LG,149,0.297,82,0.287,0.054,0,18.8,11.4,85.8,41.2,26.5,49,16.7,1,26.5,60.8,12.7,-0.7,-0.10%,-5.33,31.3,100,33.3,5H3/D4,,wagnewi01
395,Will Wagner*,26,TOR,AL,132,0.311,92,0.307,0.061,0,19.7,11.4,86.7,42.7,29.2,48.3,14.6,0.98,29.2,56.2,14.6,-0.1,0.20%,-1.74,29.5,100,40,53/DH4,,wagnewi01
395,Will Wagner*,26,SDP,NL,17,0.188,6,0.154,0,0,11.8,11.8,79.4,30.8,7.7,53.8,30.8,1.17,7.7,92.3,0,-0.5,-0.30%,-3.59,50,,0,H/45,,wagnewi01
396,Brandon Lockridge,28,2TM,NL,148,0.266,51,0.31,0.067,0,24.3,5.4,84.8,32,20.4,53.4,19.4,1.28,15.5,55.3,29.1,-0.8,-0.30%,-6.21,34.7,90.9,50,78H9/D,,lockrbr01
396,Brandon Lockridge,28,SDP,NL,95,0.247,35,0.297,0.045,0,25.3,4.2,84.3,27.3,15.2,59.1,19.7,1.63,18.2,57.6,24.2,-0.3,-0.20%,-4.91,31,88.9,50,78H/9,,lockrbr01
396,Brandon Lockridge,28,MIL,NL,53,0.3,80,0.333,0.109,0,22.6,7.5,85.7,40.5,29.7,43.2,18.9,0.84,10.8,51.4,37.8,-0.5,-0.10%,-1.29,40,100,50,/89H7D,,lockrbr01
397,James Outman*,28,2TM,2LG,148,0.249,48,0.185,0.187,4.1,42.6,8.1,87.2,39.4,19.7,36.6,33.8,0.59,39.4,43.7,16.9,-1.5,-0.60%,-8.24,41.9,100,46.7,897/HD,,outmaja01
397,James Outman*,28,LAD,NL,44,0.221,31,0.105,0.179,4.5,40.9,9.1,86.9,33.3,9.5,38.1,38.1,0.62,42.9,47.6,9.5,-0.7,-0.60%,-1.85,66.7,,42.9,8/H9,,outmaja01
397,James Outman*,28,MIN,AL,104,0.26,55,0.217,0.189,3.8,43.3,7.7,87.3,42,24,36,32,0.58,38,42,20,-0.7,0.00%,-6.39,31.8,100,50,897/HD,,outmaja01
398,Yanquiel Fernández*,22,COL,NL,147,0.269,54,0.297,0.123,2.7,29.9,5.4,88.6,37.2,21.1,49.5,25.3,0.98,38.9,49.5,11.6,-1.2,0.00%,-10.51,25.7,,12.5,D9/H7,,fernaya01
399,Warming Bernabel,23,COL,NL,146,0.311,85,0.282,0.158,2.7,17.1,4.8,85.4,32.5,24.6,42.1,23.7,0.73,32.5,50,17.5,-0.4,0.00%,-7.22,28.9,50,40,3/5DH,,bernawa01
400,Joshua Palacios*,29,CHW,AL,145,0.276,71,0.258,0.102,2.1,24.8,8.3,86.3,40.2,22.6,45.2,19.4,0.88,39.8,34.4,25.8,-1.2,-0.20%,-11.45,19.5,,12.5,97/HD,,palacjo01
401,DJ LeMahieu,36,NYY,AL,142,0.307,95,0.352,0.07,1.4,24.6,9.9,91.7,52.2,22.6,60.2,15.1,1.51,10.8,52.7,36.6,-0.9,-0.60%,-1.13,23.9,,23.1,4/H,,lemahdj01
402,Jake Rogers,30,DET,AL,142,0.28,73,0.241,0.146,2.1,27.5,10.6,88.9,40.2,21.8,41.4,24.1,0.72,36.8,50.6,12.6,-0.4,-0.30%,0.28,30.6,,57.1,2/1HD,,rogerja03
403,Lane Thomas,29,CLE,AL,142,0.242,43,0.203,0.112,2.8,31,9.9,87.8,31.3,18.1,36.1,25.3,0.57,26.5,53,20.5,-1.3,-0.70%,-10.5,18.8,80,20,8/H9D,,thomala02
404,Reese McGuire*,30,CHC,NL,140,0.289,87,0.212,0.218,6.4,19.3,2.9,82.9,36.7,20.2,37.6,27.5,0.65,36.7,52.3,11,-0.5,-0.20%,-4.23,30.8,,50,2/H1,,mcguire01
405,Kyren Paris,23,LAA,AL,140,0.302,83,0.295,0.19,4.3,42.1,7.1,88.9,48.5,17.9,37.3,40.3,0.6,32.8,44.8,22.4,0.6,0.40%,2.02,42.4,87.5,44.4,84/H7D,,parisky01
406,C.J. Kayfus*,23,CLE,AL,138,0.311,90,0.28,0.195,2.9,27.5,8,88.1,36.8,27.6,37.9,32.2,0.62,34.5,41.4,24.1,0.3,0.20%,2.74,32.4,100,54.5,93/HD,,kayfucj01
407,Dylan Beavers*,23,BAL,AL,137,0.346,128,0.3,0.173,2.9,26.3,19,88,28,25.3,28,40,0.4,37.3,46.7,16,0.1,0.00%,2.09,25.5,50,36.4,79/H,,beavedy01
408,Christian Encarnacion-Strand,25,CIN,NL,137,0.254,52,0.223,0.169,4.4,23.4,2.2,87.9,44,18,39,30,0.64,34,52,14,-0.1,-0.20%,-4.2,26.9,0,44.4,5-Mar,,encarch01
409,James McCann,35,ARI,NL,137,0.334,109,0.314,0.171,3.6,24.1,5.8,91.8,52.2,21.7,47.8,26.1,0.94,23.9,56.5,19.6,-0.4,-0.20%,-1.93,33.3,,35.7,2/H3,,mccanja02
410,Marcelo Mayer*,22,BOS,AL,136,0.288,85,0.301,0.173,2.9,30.1,5.9,90,51.7,23,48.3,26.4,0.93,32.2,50.6,17.2,-0.6,0.00%,-5.87,48.5,0,70,5/4H6,,mayerma01
411,Andruw Monasterio,28,MIL,NL,135,0.333,110,0.333,0.167,3,23.7,5.2,86.4,35.1,24.5,30.9,31.9,0.45,34,51.1,14.9,-0.2,-0.10%,-3.91,30,66.7,33.3,63H4/57,,monasan01
412,Taylor Trammell*,27,HOU,AL,135,0.278,73,0.27,0.137,2.2,30.4,12.6,89,40.3,23.4,39,24.7,0.68,37.7,48.1,14.3,-0.3,-0.20%,-3.15,30.8,60,52.9,87H/9D,,trammta01
413,Matt Mervis*,27,MIA,NL,134,0.288,76,0.219,0.208,5.2,37.3,8.2,88.3,38,14.1,36.6,35.2,0.58,36.6,50.7,12.7,-0.4,0.00%,-5.34,29.6,,25,3D/H,,mervima01
414,Colby Thomas,24,ATH,AL,132,0.304,90,0.309,0.192,4.5,37.1,5.3,91.4,49.3,20,36,34.7,0.57,32,52,16,-0.4,0.00%,-4.95,45.2,66.7,27.3,9H8/7D,,thomaco03
415,Adrian Del Castillo*,25,ARI,NL,131,0.297,82,0.352,0.15,3.1,35.9,6.1,89.9,49.3,25.3,32,37.3,0.47,36,48,16,-0.4,0.00%,-4.34,14.3,,21.4,DH/2,,delcaad01
416,Jacob Stallings,35,2TM,2LG,129,0.178,-8,0.203,0.034,0,31,4.7,84.7,26.3,20,48.8,25,0.98,31.3,52.5,16.3,-1,-0.30%,-15.42,20,,0,2/H1,,stallja01
416,Jacob Stallings,35,COL,NL,93,0.188,-4,0.226,0.036,0,33.3,5.4,85.2,29.6,24.1,40.7,27.8,0.71,24.1,57.4,18.5,-0.6,-0.20%,-9.7,20,,0,2/1H,,stallja01
416,Jacob Stallings,35,BAL,AL,36,0.152,-16,0.154,0.029,0,25,2.8,83.6,19.2,11.5,65.4,19.2,1.89,46.2,42.3,11.5,-0.4,0.00%,-5.73,20,,0,2/H,,stallja01
417,Adael Amador#,22,COL,NL,128,0.244,36,0.224,0.088,0.8,21.1,8.6,81.7,25,23.6,33.7,28.1,0.57,36,44.9,19.1,-0.9,-0.10%,-7.46,12.9,50,42.9,4/H,,amadoad01
418,Brendan Rodgers,28,HOU,AL,128,0.263,63,0.294,0.087,1.6,35.9,8.6,90.5,48.6,24.3,40,31.4,0.67,22.9,62.9,14.3,-1,-0.60%,-5.28,31.3,0,25,4/HD,,rodgebr02
419,Ben Rortvedt*,27,2TM,2LG,128,0.218,29,0.182,0.054,0.8,18,8.6,78.2,19.8,13,44.6,20.7,0.91,43.5,39.1,17.4,-1.1,-0.50%,-8.88,27.6,,25,2,,rortvbe01
419,Ben Rortvedt*,27,TBR,AL,70,0.163,-11,0.122,0.016,0,20,10,80.2,18.4,14.3,46.9,18.4,0.96,42.9,30.6,26.5,-0.8,-0.40%,-5.9,15.4,,0,2,,rortvbe01
419,Ben Rortvedt*,27,LAD,NL,58,0.289,78,0.256,0.102,1.7,15.5,6.9,76,21.4,11.6,41.9,23.3,0.86,44.2,48.8,7,-0.3,-0.10%,-2.98,37.5,,66.7,2,,rortvbe01
420,Justyn-Henry Malloy,25,DET,AL,127,0.303,90,0.301,0.087,0.8,25.2,15.7,86.9,31.1,25.7,32.4,31.1,0.48,29.7,47.3,23,0.2,0.30%,2.74,32.6,,54.5,DH9/73,,malloju02
421,Emmanuel Rivera,29,BAL,AL,127,0.267,66,0.313,0.033,0,18.9,4.7,86.7,32.3,31.3,41.7,24,0.71,15.6,60.4,24,-0.1,-0.10%,-4.55,13.5,100,33.3,5/3HD1,,riverem01
422,Tyler Wade*,30,SDP,NL,127,0.262,61,0.289,0.047,0,24.4,11.8,79.1,15,21.3,45,20,1,28.8,51.3,20,-0.3,-0.20%,-4.41,29.5,33.3,50,8H7/459D61,,wadety01
423,Mark Canha,36,KCR,AL,125,0.237,46,0.256,0.053,0.8,19.2,5.6,86.6,33,23.1,36.3,25.3,0.57,29.7,52.7,17.6,-1,-0.60%,-10.08,24.2,0,37.5,7H9/D3,,canhama01
424,Weston Wilson,30,PHI,NL,125,0.289,80,0.236,0.171,4,27.2,9.6,88.6,41,25.6,41,26.9,0.71,38.5,46.2,15.4,0.1,0.30%,0.21,31.3,40,85.7,74/3H1D5,,wilsowe01
425,Chris Taylor,34,2TM,2LG,125,0.243,49,0.271,0.115,1.6,33.6,4,85,36.1,29.2,33.3,26.4,0.51,29.2,50,20.8,-0.7,-0.20%,-5.95,36.1,50,41.2,78H49/5,,tayloch03
425,Chris Taylor,34,LAD,NL,35,0.18,13,0.318,0.057,0,37.1,0,76.8,22.7,27.3,36.4,13.6,0.62,22.7,59.1,18.2,-0.2,-0.10%,-4.07,36.4,0,50,7/8H49,,tayloch03
425,Chris Taylor,34,LAA,AL,90,0.267,64,0.25,0.141,2.2,32.2,5.6,88.6,42,30,32,32,0.47,32,46,22,-0.5,0.00%,-1.88,36,66.7,40,9/4H875,,tayloch03
426,Jonah Bride,29,2TM,2LG,125,0.223,29,0.257,0.018,0,31.2,8.8,87.3,28.4,18.9,48.6,17.6,0.95,27,50,23,-1.3,-0.80%,-9,21.9,,23.1,5H/3D14,,bridejo01
426,Jonah Bride,29,MIA,NL,45,0.161,-16,0.16,0,0,33.3,11.1,84.5,28,8,52,24,1.08,20,52,28,-0.7,-0.40%,-3.92,33.3,,40,/D35H,,bridejo01
426,Jonah Bride,29,MIN,AL,80,0.257,54,0.306,0.028,0,30,7.5,88.7,28.6,24.5,46.9,14.3,0.88,30.6,49,20.4,-0.6,-0.40%,-5.07,17.4,,12.5,5H/314D,,bridejo01
427,Oswaldo Cabrera#,26,NYY,AL,122,0.302,93,0.305,0.065,0.8,20.5,9,87,34.5,27.4,50,14.3,1.08,38.1,44,17.9,0,-0.10%,1.95,42.1,0,53.8,5/H379,,cabreos01
428,Cody Freeman,24,TEX,AL,121,0.264,77,0.247,0.114,2.5,15.7,4.1,85,26.3,22.7,47.4,18.6,0.92,30.9,45.4,23.7,-0.6,-0.30%,-2.38,34.5,50,50,4/59HD7,,freemco01
429,Troy Johnston*,28,MIA,NL,121,0.333,111,0.329,0.143,3.3,21.5,6.6,89,41.2,33.7,36,23.3,0.57,38.4,50,11.6,0.7,0.00%,0.25,22.2,50,38.5,397/HD,,johnstr02
430,Ildemaro Vargas#,33,ARI,NL,121,0.291,78,0.286,0.113,2.5,12.4,1.7,88.4,37.3,14.7,56.9,23.5,1.38,38.2,50,11.8,-0.3,-0.20%,-0.33,26.5,,71.4,43/H5D6,,vargail01
431,Braxton Fulford,26,COL,NL,120,0.262,47,0.297,0.111,0.8,30,5.8,87.3,38.7,22.7,34.7,36,0.53,22.7,58.7,18.7,-0.2,0.00%,-2.2,30.3,100,71.4,2/DH,,fulfobr01
432,Samuel Basallo*,20,BAL,AL,118,0.245,51,0.187,0.165,3.4,25.4,5.1,89.1,43,11.4,49.4,32.9,0.98,30.4,51.9,17.7,-0.6,0.00%,-7.11,26.1,,16.7,2/D3H,,basalsa01
433,Rafael Marchán#,26,PHI,NL,118,0.266,57,0.23,0.095,1.7,14.4,8.5,84.9,22.2,17.8,51.1,21.1,1.07,41.1,46.7,12.2,0.1,0.00%,-1.5,22.6,,10,2/H,,marchra01
434,Tyler Locklear,24,ARI,NL,116,0.248,47,0.263,0.087,2.6,37.1,8.6,87.9,41.7,11.7,60,28.3,1.5,33.3,51.7,15,-0.7,-0.10%,-10.84,27.6,75,18.2,3/H,,locklty01
435,Chas McCormick,30,HOU,AL,116,0.243,50,0.29,0.08,0.9,26.7,7.8,80.3,29.7,22.7,29.3,22.7,0.49,29.3,52,18.7,-0.8,-0.60%,-6.38,35.3,40,33.3,879H/D1,,mccorch01
436,Kevin Newman,31,LAA,AL,116,0.233,37,0.236,0.07,1.7,19.8,0.9,85.9,29.3,21.7,51.1,21.7,1.07,21.7,58.7,19.6,-0.6,-0.40%,-6.89,42.3,100,50,56/4H13,,newmake01
437,Víctor Robles,28,SEA,AL,114,0.282,82,0.309,0.085,0.9,22.8,2.6,83.4,23.2,18.3,47.6,26.8,0.98,31.7,52.4,15.9,-0.5,-0.20%,-4.36,34.4,75,50,9/H8,,roblevi01
438,Triston Casas*,25,BOS,AL,112,0.263,61,0.217,0.121,2.7,24.1,9.8,87.6,44.4,22.2,38.9,34.7,0.64,31.9,51.4,16.7,-0.6,-0.30%,-1.72,7.1,,0,3/H,,casastr01
439,Jonatan Clase#,23,TOR,AL,112,0.264,57,0.271,0.09,1.8,25,8.9,82.9,36.1,13.7,38.4,37,0.68,31.5,50.7,17.8,-0.1,-0.10%,-3.74,25.8,75,30,7/8H9D,,clasejo01
440,Willie MacIver,28,ATH,AL,111,0.259,53,0.222,0.137,2.7,24.3,6.3,88.8,37.3,22.7,49.3,22.7,0.97,17.3,54.7,28,0.3,0.00%,-3.81,16,100,27.3,1-Feb,,macivwi01
441,Nick Martini*,35,COL,NL,111,0.267,52,0.265,0.069,0.9,16.2,8.1,85.7,31.3,20.2,45.2,27.4,0.83,36.9,41.7,21.4,-1.1,0.00%,-6.17,25.8,,66.7,D9H/7,,martini02
442,Leo Rivas#,27,SEA,AL,111,0.343,120,0.313,0.089,1.8,21.6,18,85.6,19.7,19.7,42.4,30.3,0.76,36.4,43.9,19.7,-0.2,0.20%,1.85,35.4,100,53.3,4H/6D5179,,rivasle01
443,Mickey Gasper#,29,MIN,AL,110,0.248,44,0.176,0.074,1.8,18.2,9.1,87,31.2,13,41.6,31.2,0.73,29.9,42.9,27.3,-0.6,-0.30%,-6.79,46.4,100,46.2,2HD/347,,gaspemi01
444,Michael Helman,29,TEX,AL,110,0.33,118,0.247,0.222,4.5,19.1,6.4,79,24.7,13.6,34.6,29.6,0.6,38.3,50.6,11.1,0.4,0.30%,7.61,46.4,100,42.9,8/H6,,helmami01
445,Austin Wynns,34,2TM,2LG,110,0.371,135,0.364,0.252,5.5,29.1,4.5,87.5,46.6,20.5,42.5,31.5,0.76,35.6,49.3,15.1,0.1,0.10%,7.76,24.1,,37.5,2/H3D,,wynnsau01
445,Austin Wynns,34,CIN,NL,43,0.482,208,0.52,0.3,7,27.9,7,91.8,50,21.4,39.3,32.1,0.65,35.7,46.4,17.9,0.2,0.10%,6.68,18.8,,0,2/H3D,,wynnsau01
445,Austin Wynns,34,ATH,AL,67,0.299,86,0.268,0.222,4.5,29.9,3,84.8,44.4,20,44.4,31.1,0.83,35.6,51.1,13.3,-0.1,0.00%,1.08,30.8,,50,2/H,,wynnsau01
446,Zach Dezenzo,25,HOU,AL,109,0.313,95,0.373,0.122,1.8,33.9,10.1,89.3,41,29.5,36.1,29.5,0.56,29.5,54.1,16.4,0,0.00%,-1.03,44.1,100,37.5,79/D3H,,dezenza01
447,Drew Gilbert*,24,SFG,NL,109,0.267,71,0.205,0.16,2.8,18.3,6.4,85.9,35.8,25.9,44.4,18.5,0.82,40.7,46.9,12.3,-0.6,-0.30%,-2.55,34.6,50,57.1,9/8H7,,gilbedr01
448,Hunter Renfroe,33,KCR,AL,108,0.216,28,0.228,0.061,0,19.4,7.4,88.5,35.4,13.9,43,25.3,0.76,36.7,48.1,15.2,-0.8,-0.50%,-12.01,18.5,,14.3,9/HD,,renfrhu01
449,Jon Berti,35,CHC,NL,107,0.244,48,0.269,0.02,0,20.6,4.7,87.5,37.7,28.2,61.5,7.7,1.6,20.5,47.4,32.1,-0.7,-0.50%,-9.81,33.3,78.6,30.8,5H4/19D,,bertijo01
450,Carson Williams,22,TBR,AL,106,0.252,54,0.24,0.182,4.7,41.5,5.7,84.9,35.7,12.5,57.1,25,1.39,32.1,60.7,7.1,-0.8,0.00%,-8.86,33.3,66.7,37.5,6/H,,willica02
451,Cooper Hummel#,30,2TM,AL,105,0.269,63,0.222,0.102,2.9,29.5,13.3,91.1,37.9,15.5,48.3,27.6,0.97,24.1,63.8,12.1,-1,-1.00%,-6.39,24.1,100,28.6,7H/D19,,hummeco01
451,Cooper Hummel#,30,BAL,AL,1,0,-136,,0,0,100,0,,,,,,,,,,0,0.00%,-0.29,,,,/9,,hummeco01
451,Cooper Hummel#,30,HOU,AL,104,0.272,65,0.222,0.103,2.9,28.8,13.5,91.1,37.9,15.5,48.3,27.6,0.97,24.1,63.8,12.1,-1,-1.00%,-6.1,24.1,100,28.6,7H/D1,,hummeco01
452,Hunter Feduccia*,28,2TM,2LG,105,0.227,35,0.213,0.057,0,27.6,14.3,87.6,32.8,24.6,45.9,18,0.85,27.9,45.9,26.2,-0.2,0.00%,-7.89,17.9,100,14.3,2/H3D,,feduchu01
452,Hunter Feduccia*,28,LAD,NL,3,0.232,40,0,0,0,33.3,33.3,98.9,100,0,100,0,,100,0,0,-0.1,0.00%,-0.26,0,,,/H3,,feduchu01
452,Hunter Feduccia*,28,TBR,AL,102,0.227,34,0.217,0.058,0,27.5,13.7,87.4,31.7,25,45,18.3,0.82,26.7,46.7,26.7,-0.1,0.00%,-7.63,18.5,100,14.3,2/HD,,feduchu01
453,Vinny Capra,28,2TM,2LG,105,0.173,-10,0.153,0.052,1,23.8,2.9,83.7,33.8,18.4,48.7,19.7,1.06,30.3,51.3,18.4,-2.1,-0.60%,-17.15,47.4,100,71.4,56H/41D,,capravi01
453,Vinny Capra,28,MIL,NL,59,0.154,-22,0.077,0.056,1.7,25.4,3.4,83.7,32.5,17.1,53.7,17.1,1.22,24.4,63.4,12.2,-1.1,-0.60%,-11.88,71.4,100,75,5/H46D,,capravi01
453,Vinny Capra,28,CHW,AL,46,0.199,7,0.242,0.048,0,21.7,2.2,83.7,35.3,20,42.9,22.9,0.88,37.1,37.1,25.7,-1,0.00%,-5.26,33.3,100,66.7,6/541HD,,capravi01
454,Joey Loperfido*,26,TOR,AL,104,0.381,150,0.431,0.167,3.8,26,3.8,85.7,37.1,30,40,20,0.7,24.3,60,15.7,0.5,0.30%,5.91,22.2,33.3,44.4,7H/9,,loperjo01
455,Nick Sogard#,27,BOS,AL,104,0.3,88,0.347,0.083,0,23.1,4.8,86,34.7,25,43.1,29.2,0.76,38.9,44.4,16.7,-0.1,0.00%,-3.83,39.4,66.7,30.8,3/54H96,,sogarni01
456,Miguel Amaya,26,CHC,NL,103,0.363,140,0.324,0.219,3.9,21.4,3.9,85.7,32.9,23.7,35.5,31.6,0.56,35.5,53.9,10.5,1,0.70%,11.09,35.7,,36.4,2/DH,,amayami01
457,Enmanuel Valdéz*,26,PIT,NL,102,0.292,80,0.233,0.154,2,15.7,10.8,89.8,42.7,28,34.7,25.3,0.53,40,48,12,-0.8,-0.30%,-2.24,17.9,,37.5,3/4H9,,valdeen01
458,Zack Gelof,25,ATH,AL,101,0.24,48,0.311,0.098,2,45.5,6.9,87,47.9,22.9,41.7,25,0.74,35.4,54.2,10.4,-0.7,0.00%,-4.76,47.6,33.3,33.3,4,,gelofza01
459,Gary Sánchez,32,BAL,AL,101,0.308,97,0.267,0.187,5,26.7,4,93.3,57.8,15.4,41.5,30.8,0.71,36.9,52.3,10.8,0.5,0.00%,10.11,32,,38.5,2/D1H,,sanchga02
460,Alex Jackson,29,BAL,AL,100,0.323,108,0.306,0.253,5,37,5,88.3,40.7,22.2,37,31.5,0.59,37,55.6,7.4,-0.2,0.00%,-1.79,50,,44.4,2/H1D,,jacksal02
461,Matt Vierling,28,DET,AL,100,0.281,70,0.308,0.068,1,24,7,92.2,45.5,19.7,33.3,42.4,0.5,18.2,56.1,25.8,0.2,0.20%,-1.07,16.7,100,50,8/7H59D,,vierlma01
462,Carlos Cortes*,28,ATH,AL,99,0.36,131,0.347,0.234,4,20.2,3,89.8,44.7,27.6,39.5,26.3,0.65,31.6,52.6,15.8,-0.5,0.00%,1.71,23.3,,37.5,9H/75D,,corteca01
463,J.C. Escarra*,30,NYY,AL,98,0.291,81,0.214,0.131,2,14.3,11.2,90.8,43.1,26.4,44.4,19.4,0.8,41.7,34.7,23.6,-0.4,-0.40%,-2.29,11.1,100,25,2/3H5D,,escarjc01
464,Alex Freeland#,23,LAD,NL,97,0.276,68,0.298,0.119,2.1,36.1,11.3,87.2,38,20,34,28,0.57,36,52,12,-0.5,-0.40%,-6.99,30.8,100,57.1,54/H,,freelal01
465,Jason Heyward*,35,SDP,NL,95,0.22,31,0.197,0.094,2.1,21.1,6.3,85.1,33.8,11.8,45.6,30.9,0.84,39.7,50,10.3,-0.8,-0.50%,-7.95,35,0,57.1,7/H98,,heywaja01
466,Vidal Bruján#,27,3TM,2LG,95,0.274,74,0.328,0.057,0,22.1,6.3,87.4,37.3,26.9,44.8,20.9,0.83,37.3,44.8,17.9,-0.2,-0.10%,-4.04,37.8,66.7,75,H56/9748D1,,brujavi01
